Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Gender,Churn
2726,2020-05-17 12:33:13,Books,114,4,708,Credit Card,65,1.0,Female,0
11574,2022-11-02 21:02:10,Clothing,445,2,1869,Cash,22,1.0,Male,0
11574,2021-01-04 20:24:37,Clothing,146,3,174,Credit Card,22,0.0,Male,0
11574,2020-08-31 23:48:35,Books,277,4,598,Credit Card,22,0.0,Male,0
11574,2021-08-28 09:37:40,Books,413,5,1197,Cash,22,0.0,Male,0
11386,2023-05-21 11:14:28,Books,405,1,407,Credit Card,19,0.0,Female,0
11386,2023-08-15 16:51:04,Clothing,71,5,888,PayPal,19,1.0,Female,0
11386,2020-12-17 08:28:00,Home,154,2,2280,Credit Card,19,1.0,Female,0
11386,2022-01-14 06:46:15,Electronics,145,3,258,PayPal,19,1.0,Female,0
11386,2021-07-01 15:59:29,Home,234,4,2652,Cash,19,0.0,Female,0
11386,2021-02-27 07:37:56,Clothing,393,1,2138,Credit Card,19,0.0,Female,0
11386,2023-07-05 02:59:44,Electronics,133,3,1981,Credit Card,19,0.0,Female,0
11386,2022-02-05 23:29:27,Electronics,114,5,4563,Credit Card,19,0.0,Female,0
11386,2021-02-22 09:45:07,Clothing,447,4,3343,PayPal,19,1.0,Female,0
44267,2023-06-10 16:02:15,Books,61,5,3513,Credit Card,36,0.0,Male,0
44267,2022-02-18 08:44:24,Clothing,390,4,1652,Credit Card,36,1.0,Male,0
44267,2023-09-04 12:04:31,Books,496,3,4665,Credit Card,36,0.0,Male,0
44267,2022-05-01 11:21:45,Home,385,1,618,Credit Card,36,0.0,Male,0
44267,2021-10-03 17:53:25,Electronics,241,1,1185,Cash,36,0.0,Male,0
44267,2020-07-12 15:16:15,Home,356,3,1451,Cash,36,1.0,Male,0
44267,2023-06-21 03:49:22,Books,26,1,263,Credit Card,36,1.0,Male,0
544,2020-07-30 07:37:27,Electronics,60,2,2246,Credit Card,46,0.0,Male,0
544,2021-09-03 09:25:02,Home,142,2,4448,Cash,46,1.0,Male,0
544,2022-11-22 16:14:19,Electronics,22,1,2828,PayPal,46,0.0,Male,0
46425,2023-02-28 13:38:48,Electronics,110,5,2717,Cash,19,0.0,Female,0
46425,2023-01-08 06:32:04,Books,243,5,4835,PayPal,19,0.0,Female,0
46425,2020-11-03 00:03:13,Clothing,252,1,4525,PayPal,19,1.0,Female,0
46425,2020-12-27 22:16:56,Clothing,200,3,3134,PayPal,19,0.0,Female,0
1313,2023-06-21 22:49:18,Home,370,3,757,PayPal,41,0.0,Male,0
1313,2020-04-03 11:27:55,Electronics,456,4,4273,PayPal,41,1.0,Male,0
1313,2023-01-19 06:05:39,Home,490,1,252,Credit Card,41,0.0,Male,0
1313,2021-11-22 17:36:50,Clothing,451,1,345,Credit Card,41,0.0,Male,0
1313,2021-12-01 17:27:29,Clothing,219,4,497,PayPal,41,1.0,Male,0
35477,2020-04-10 01:23:11,Clothing,386,3,3036,Credit Card,61,0.0,Female,0
35477,2023-02-03 17:18:22,Books,401,3,4051,Credit Card,61,1.0,Female,0
35477,2020-06-04 12:12:21,Home,326,2,4865,Cash,61,1.0,Female,0
35477,2022-04-08 07:56:38,Home,318,4,3736,PayPal,61,1.0,Female,0
35477,2022-07-18 11:29:44,Clothing,66,3,5015,Credit Card,61,1.0,Female,0
35477,2021-05-13 09:06:30,Electronics,404,1,4960,Credit Card,61,0.0,Female,0
35477,2021-06-05 13:16:01,Home,112,4,993,PayPal,61,1.0,Female,0
35477,2023-08-10 03:18:55,Home,265,2,5202,Cash,61,0.0,Female,0
24765,2021-10-31 18:35:34,Books,354,2,1916,Cash,53,0.0,Male,0
24765,2021-08-19 05:28:59,Books,300,1,5097,Cash,53,0.0,Male,0
24765,2021-10-28 21:29:52,Home,313,4,1677,Credit Card,53,0.0,Male,0
24765,2022-10-10 11:04:09,Electronics,386,5,458,PayPal,53,0.0,Male,0
24765,2021-03-17 18:33:07,Electronics,131,2,2539,PayPal,53,1.0,Male,0
24765,2022-09-15 22:41:21,Electronics,277,3,1840,Cash,53,0.0,Male,0
24765,2023-03-02 19:21:56,Books,446,3,2328,Cash,53,1.0,Male,0
24765,2022-04-10 04:16:57,Electronics,299,2,3609,Credit Card,53,1.0,Male,0
24765,2023-07-18 12:22:01,Clothing,218,2,1004,PayPal,53,1.0,Male,0
24765,2022-06-29 16:29:30,Clothing,286,4,3884,Cash,53,0.0,Male,0
23674,2022-02-04 05:05:45,Electronics,236,1,4768,PayPal,47,1.0,Male,0
23674,2020-08-14 22:37:19,Clothing,442,2,4306,Credit Card,47,0.0,Male,0
23674,2021-10-24 15:39:05,Books,325,5,2696,Cash,47,0.0,Male,0
23674,2020-10-02 00:58:22,Clothing,488,2,2306,Cash,47,0.0,Male,0
23674,2021-01-15 19:20:33,Electronics,393,4,3911,PayPal,47,0.0,Male,0
23674,2023-08-31 22:49:53,Electronics,233,3,2118,Cash,47,1.0,Male,0
22333,2023-07-24 10:30:16,Clothing,362,5,3669,Cash,33,0.0,Female,0
22333,2020-10-23 06:52:05,Books,484,2,4035,Credit Card,33,1.0,Female,0
5101,2021-08-08 16:49:34,Home,40,1,3052,PayPal,27,0.0,Female,0
5101,2020-07-01 14:21:04,Books,175,5,3163,PayPal,27,0.0,Female,0
5101,2021-12-16 15:26:29,Electronics,178,3,4354,PayPal,27,1.0,Female,0
2314,2023-06-19 07:17:24,Home,175,1,261,PayPal,26,1.0,Male,0
2314,2021-01-12 04:38:12,Books,248,5,4566,Cash,26,0.0,Male,0
2314,2022-10-13 10:46:22,Books,65,5,2893,PayPal,26,1.0,Male,0
2314,2021-04-21 21:03:58,Clothing,426,3,3558,Credit Card,26,0.0,Male,0
2314,2020-10-10 08:21:45,Electronics,499,4,4747,Credit Card,26,1.0,Male,0
43563,2020-08-02 04:45:58,Books,323,3,4154,Cash,23,1.0,Female,0
43563,2022-11-19 06:41:26,Electronics,443,3,4109,PayPal,23,0.0,Female,0
43563,2022-07-25 20:59:17,Electronics,28,5,2826,PayPal,23,0.0,Female,0
43563,2020-03-30 21:40:54,Clothing,466,3,4372,Credit Card,23,0.0,Female,0
43563,2021-12-20 15:35:10,Clothing,247,2,3908,PayPal,23,0.0,Female,0
43563,2022-04-30 11:58:48,Electronics,246,4,358,Cash,23,0.0,Female,0
43563,2021-05-14 07:56:17,Electronics,264,3,3921,Cash,23,1.0,Female,0
43563,2020-02-13 12:25:59,Clothing,418,4,370,Credit Card,23,0.0,Female,0
44409,2022-08-18 05:00:24,Clothing,202,1,3860,Cash,68,1.0,Female,0
44409,2020-02-08 19:19:54,Books,341,1,2928,PayPal,68,1.0,Female,0
44409,2020-03-18 06:59:19,Books,96,3,2222,Cash,68,1.0,Female,0
44409,2021-01-13 10:41:32,Home,300,5,845,Cash,68,1.0,Female,0
44409,2020-09-20 13:45:24,Books,191,3,3903,Credit Card,68,0.0,Female,0
43845,2020-09-22 05:31:29,Home,224,3,3468,Credit Card,42,0.0,Female,0
43845,2021-08-31 12:44:21,Home,471,5,2224,PayPal,42,0.0,Female,0
43845,2022-10-27 00:15:43,Home,443,5,3356,Credit Card,42,1.0,Female,0
26991,2021-09-24 13:38:42,Books,271,3,4658,Credit Card,33,0.0,Male,0
26991,2022-05-10 17:18:53,Electronics,424,3,2449,Cash,33,1.0,Male,0
26991,2021-12-20 07:19:51,Electronics,399,5,4023,Cash,33,1.0,Male,0
26991,2020-09-22 21:18:52,Home,187,1,2453,Credit Card,33,1.0,Male,0
26991,2020-10-12 12:20:36,Books,391,1,4892,Cash,33,0.0,Male,0
26991,2020-06-06 19:22:19,Home,280,4,2710,PayPal,33,1.0,Male,0
26991,2022-03-16 22:34:23,Home,327,1,3395,Credit Card,33,0.0,Male,0
26991,2021-11-16 08:39:41,Home,147,5,5161,Cash,33,0.0,Male,0
23770,2020-01-17 02:11:51,Books,92,5,1990,Credit Card,63,0.0,Female,0
23770,2023-08-21 03:48:50,Home,244,1,3792,PayPal,63,1.0,Female,0
23770,2021-04-22 05:34:01,Electronics,17,1,4596,Cash,63,1.0,Female,0
23770,2023-06-20 04:32:28,Books,45,1,2702,Cash,63,0.0,Female,0
881,2022-02-06 07:03:09,Home,195,5,1281,PayPal,35,0.0,Male,1
881,2022-12-19 09:59:08,Books,171,2,2885,PayPal,35,0.0,Male,1
881,2020-12-02 02:56:15,Home,164,4,2693,Cash,35,0.0,Male,1
881,2020-06-24 04:35:38,Books,100,3,4162,PayPal,35,1.0,Male,1
881,2022-05-20 13:00:57,Home,105,5,4559,PayPal,35,0.0,Male,1
881,2023-02-05 22:28:46,Clothing,209,3,2311,Credit Card,35,0.0,Male,1
20163,2022-12-09 09:35:57,Home,134,1,4405,PayPal,46,1.0,Female,0
20163,2023-01-06 21:40:16,Electronics,184,2,1214,PayPal,46,1.0,Female,0
20163,2023-06-04 06:16:58,Electronics,28,3,2620,Credit Card,46,0.0,Female,0
20163,2021-04-05 17:51:29,Clothing,363,3,831,PayPal,46,0.0,Female,0
20163,2022-12-15 20:29:30,Books,338,3,2006,Credit Card,46,0.0,Female,0
17071,2021-05-09 21:07:28,Clothing,128,3,3943,PayPal,66,0.0,Female,0
17071,2020-02-16 21:40:39,Books,45,2,1969,Cash,66,0.0,Female,0
13036,2023-01-09 06:53:23,Books,339,5,4378,Cash,37,0.0,Male,0
13036,2021-02-25 05:35:49,Books,180,1,1677,Credit Card,37,0.0,Male,0
22511,2020-04-13 16:48:20,Clothing,342,4,1235,PayPal,63,1.0,Female,0
22511,2021-04-13 08:21:57,Clothing,10,2,690,Credit Card,63,0.0,Female,0
22511,2022-09-02 11:16:23,Books,292,2,3258,Credit Card,63,0.0,Female,0
22511,2023-07-17 19:28:12,Clothing,135,1,2852,PayPal,63,0.0,Female,0
22511,2020-02-04 02:59:33,Clothing,212,4,731,PayPal,63,0.0,Female,0
26087,2021-03-10 11:49:00,Clothing,186,5,2317,Cash,50,0.0,Male,1
26087,2021-11-10 08:54:39,Home,475,4,3210,PayPal,50,0.0,Male,1
26087,2021-09-24 13:06:29,Electronics,187,5,2261,Cash,50,0.0,Male,1
26087,2022-03-13 17:29:29,Books,468,3,1921,Cash,50,1.0,Male,1
26087,2023-03-08 07:06:29,Clothing,375,5,2853,PayPal,50,1.0,Male,1
26087,2023-05-14 01:10:54,Clothing,138,3,3559,Credit Card,50,0.0,Male,1
26087,2021-10-27 00:30:28,Books,357,2,2786,Cash,50,1.0,Male,1
26087,2021-08-11 04:23:01,Clothing,352,2,2835,PayPal,50,0.0,Male,1
29206,2020-08-06 10:20:53,Books,262,4,3730,Credit Card,30,0.0,Female,0
29206,2022-02-19 21:48:51,Electronics,317,2,3305,PayPal,30,1.0,Female,0
29206,2020-10-04 05:17:33,Books,418,5,3108,PayPal,30,0.0,Female,0
29206,2023-03-15 19:29:37,Books,100,5,632,Credit Card,30,1.0,Female,0
29206,2023-03-30 02:57:45,Clothing,50,4,823,Cash,30,1.0,Female,0
38010,2023-02-28 22:34:36,Home,416,2,975,Cash,49,1.0,Female,0
38010,2022-06-29 22:41:08,Home,356,2,506,PayPal,49,1.0,Female,0
38010,2023-09-02 09:25:47,Electronics,208,4,785,Cash,49,0.0,Female,0
38010,2021-07-19 20:40:18,Books,178,1,4361,Cash,49,1.0,Female,0
38010,2023-07-05 17:06:06,Clothing,175,1,2885,PayPal,49,1.0,Female,0
21461,2023-09-03 04:45:13,Books,129,4,2255,PayPal,46,0.0,Female,0
21461,2021-09-11 17:35:24,Clothing,375,2,390,PayPal,46,1.0,Female,0
21461,2021-07-12 08:32:04,Clothing,439,2,2646,Cash,46,0.0,Female,0
21461,2022-07-01 20:26:48,Books,480,2,4477,Cash,46,1.0,Female,0
21461,2022-09-27 00:09:00,Electronics,67,1,4193,Credit Card,46,1.0,Female,0
21461,2021-10-05 23:11:10,Home,205,1,4982,Cash,46,0.0,Female,0
27182,2021-05-03 21:50:01,Home,338,1,3711,PayPal,50,0.0,Male,0
27182,2020-08-22 04:34:23,Home,428,1,347,PayPal,50,1.0,Male,0
27182,2020-10-11 22:26:16,Electronics,35,1,2958,Cash,50,1.0,Male,0
27182,2020-07-06 09:59:53,Electronics,86,2,3497,PayPal,50,0.0,Male,0
13133,2020-06-03 11:40:24,Books,205,3,3807,Credit Card,34,1.0,Female,0
13133,2022-09-03 00:36:03,Books,189,4,1440,PayPal,34,0.0,Female,0
13133,2020-12-09 21:53:39,Books,397,1,2187,Cash,34,1.0,Female,0
13133,2023-04-05 08:35:20,Electronics,49,5,1999,Credit Card,34,1.0,Female,0
13133,2022-06-11 14:49:36,Electronics,126,4,4031,PayPal,34,0.0,Female,0
13133,2023-05-13 11:00:07,Electronics,487,1,2580,Credit Card,34,0.0,Female,0
40062,2021-09-26 01:27:20,Clothing,370,2,4405,PayPal,57,1.0,Female,0
40062,2022-05-22 16:37:13,Home,228,3,5005,Cash,57,0.0,Female,0
40062,2022-01-08 05:22:24,Clothing,215,3,1627,Cash,57,1.0,Female,0
40062,2020-02-03 06:44:04,Books,77,2,4835,PayPal,57,1.0,Female,0
36461,2021-12-17 01:41:43,Books,44,2,2443,Credit Card,18,1.0,Female,1
36461,2021-03-18 14:06:43,Home,164,2,1607,PayPal,18,0.0,Female,1
36461,2022-04-21 10:02:54,Books,59,1,3712,Credit Card,18,0.0,Female,1
36461,2022-03-02 16:38:28,Electronics,351,1,1515,PayPal,18,1.0,Female,1
36461,2020-12-17 00:44:42,Clothing,131,4,3757,Cash,18,0.0,Female,1
34553,2021-07-21 00:26:11,Home,211,5,824,Credit Card,36,0.0,Female,0
34553,2021-12-07 01:41:45,Electronics,270,3,4565,PayPal,36,1.0,Female,0
34553,2023-03-19 05:33:39,Clothing,178,2,3055,PayPal,36,0.0,Female,0
34553,2020-09-01 04:59:02,Home,133,2,2988,PayPal,36,1.0,Female,0
34553,2022-04-28 13:11:29,Home,61,4,3622,PayPal,36,0.0,Female,0
49094,2020-09-10 21:19:52,Home,489,3,844,Cash,61,0.0,Female,0
49094,2020-03-27 22:09:08,Books,124,4,805,PayPal,61,0.0,Female,0
49094,2021-08-07 23:01:20,Electronics,164,1,1995,Credit Card,61,0.0,Female,0
49094,2022-09-06 18:20:51,Home,104,4,3874,PayPal,61,0.0,Female,0
49094,2022-08-09 15:25:00,Clothing,41,4,2190,Credit Card,61,1.0,Female,0
49094,2022-03-20 04:53:03,Books,399,3,2730,Cash,61,0.0,Female,0
49094,2022-03-21 14:09:45,Home,109,1,1929,Cash,61,1.0,Female,0
22291,2020-11-09 17:14:13,Clothing,392,3,4818,Credit Card,20,0.0,Male,0
22291,2023-06-12 01:39:50,Home,287,1,1467,Cash,20,1.0,Male,0
13209,2020-05-08 16:03:08,Clothing,254,1,1131,Cash,27,1.0,Female,1
13209,2020-08-05 06:04:54,Books,283,3,1416,Cash,27,0.0,Female,1
13209,2022-05-20 04:52:33,Books,474,2,3960,Cash,27,0.0,Female,1
45384,2022-10-10 21:40:24,Clothing,165,2,3857,Cash,63,1.0,Male,1
45384,2020-01-25 10:38:08,Books,53,2,1941,PayPal,63,0.0,Male,1
45384,2022-06-15 06:33:27,Home,85,4,5096,Cash,63,0.0,Male,1
45384,2020-05-03 03:43:13,Books,436,4,3494,PayPal,63,0.0,Male,1
45384,2022-09-17 19:41:17,Electronics,494,2,1960,Credit Card,63,1.0,Male,1
45384,2022-07-21 21:44:48,Clothing,34,5,1863,Cash,63,0.0,Male,1
45384,2023-09-13 12:02:58,Electronics,133,4,1277,Cash,63,0.0,Male,1
31967,2021-07-10 09:40:42,Books,315,3,1422,Cash,59,0.0,Female,0
31967,2023-06-14 07:55:50,Books,76,2,3641,Credit Card,59,0.0,Female,0
31967,2020-09-14 13:04:26,Home,100,2,3453,PayPal,59,0.0,Female,0
31967,2021-03-02 19:42:28,Home,92,2,2120,Credit Card,59,1.0,Female,0
31967,2022-08-24 22:49:59,Home,484,4,430,Credit Card,59,1.0,Female,0
31967,2020-04-14 15:26:43,Books,62,5,3555,PayPal,59,1.0,Female,0
35239,2021-11-17 09:36:43,Clothing,375,3,2027,PayPal,19,0.0,Female,1
35239,2021-12-26 06:47:51,Electronics,20,3,595,Credit Card,19,0.0,Female,1
35239,2021-03-17 02:21:19,Books,58,3,863,Cash,19,0.0,Female,1
35239,2021-11-28 21:59:37,Electronics,395,2,3048,Cash,19,0.0,Female,1
11727,2022-02-23 06:47:12,Clothing,136,4,856,Cash,51,1.0,Female,1
11727,2023-01-13 20:16:37,Books,283,5,4573,Cash,51,1.0,Female,1
11727,2020-05-06 20:26:55,Books,307,4,3767,PayPal,51,0.0,Female,1
11727,2022-08-16 16:37:55,Clothing,273,2,806,Credit Card,51,1.0,Female,1
11727,2022-04-08 03:41:01,Home,39,2,2947,PayPal,51,0.0,Female,1
19304,2022-01-04 02:05:27,Electronics,354,4,3457,Cash,47,0.0,Male,0
19304,2022-04-27 21:12:46,Electronics,220,2,1616,Cash,47,0.0,Male,0
19304,2022-04-03 07:45:02,Home,65,5,4066,PayPal,47,0.0,Male,0
19304,2021-10-03 19:56:36,Clothing,115,4,613,PayPal,47,1.0,Male,0
19304,2023-07-23 10:42:18,Home,183,1,1573,PayPal,47,0.0,Male,0
44860,2020-03-23 15:36:08,Electronics,477,4,2061,PayPal,46,0.0,Female,0
44860,2022-07-09 12:44:13,Home,383,3,3692,PayPal,46,1.0,Female,0
44860,2021-03-13 21:26:14,Home,64,3,4893,Credit Card,46,0.0,Female,0
44860,2021-12-18 18:57:43,Clothing,231,3,3544,Cash,46,0.0,Female,0
30608,2021-07-09 18:53:38,Books,236,4,3299,Cash,21,0.0,Male,0
30608,2020-04-25 22:41:27,Books,170,2,4606,Cash,21,1.0,Male,0
30608,2023-08-06 01:06:05,Electronics,273,1,3593,Cash,21,0.0,Male,0
30608,2020-12-12 15:52:59,Home,286,1,3384,PayPal,21,1.0,Male,0
30608,2021-06-29 07:49:55,Clothing,159,2,1328,Credit Card,21,0.0,Male,0
30608,2022-06-10 03:24:11,Home,287,3,4857,Cash,21,0.0,Male,0
30608,2020-12-04 09:23:27,Electronics,437,3,1938,Credit Card,21,0.0,Male,0
34209,2021-07-31 09:08:10,Clothing,238,2,4182,PayPal,19,0.0,Female,1
34209,2022-07-17 00:03:05,Clothing,185,4,1510,PayPal,19,0.0,Female,1
34209,2020-03-10 14:52:49,Home,439,5,652,Credit Card,19,0.0,Female,1
34209,2020-11-08 01:54:37,Home,156,5,722,Cash,19,0.0,Female,1
48627,2022-11-27 14:36:28,Electronics,137,4,541,Cash,23,1.0,Female,1
48627,2022-10-03 22:54:17,Books,149,5,1130,Cash,23,0.0,Female,1
48627,2022-08-18 17:08:16,Books,321,2,1093,PayPal,23,1.0,Female,1
20540,2023-07-24 04:40:50,Home,408,5,3537,Cash,26,1.0,Male,0
4093,2022-02-01 17:57:27,Home,152,1,478,Cash,67,1.0,Male,0
4093,2021-06-07 16:38:15,Books,215,1,4791,Cash,67,1.0,Male,0
4093,2021-12-20 03:56:41,Books,371,5,1287,Cash,67,0.0,Male,0
4093,2020-05-10 21:35:47,Electronics,386,2,1982,PayPal,67,0.0,Male,0
4093,2021-06-02 02:51:31,Clothing,419,4,4760,Credit Card,67,0.0,Male,0
17024,2023-05-07 02:32:59,Home,165,3,5111,Credit Card,29,0.0,Male,1
17024,2021-05-29 17:20:55,Clothing,446,2,427,Cash,29,0.0,Male,1
5418,2023-07-07 13:59:20,Electronics,292,5,1552,Cash,28,0.0,Male,1
5418,2021-06-01 07:30:59,Clothing,204,4,3394,Credit Card,28,0.0,Male,1
5418,2022-10-06 13:12:41,Clothing,212,2,4731,Credit Card,28,0.0,Male,1
5418,2022-01-20 14:07:00,Books,80,4,3439,Credit Card,28,0.0,Male,1
5418,2021-01-13 08:21:30,Clothing,437,5,3647,PayPal,28,1.0,Male,1
5418,2020-03-05 18:33:37,Books,226,5,3464,Credit Card,28,0.0,Male,1
5418,2020-04-23 00:29:52,Clothing,44,4,760,PayPal,28,1.0,Male,1
13466,2023-07-04 07:56:58,Home,380,2,2135,Cash,60,1.0,Female,0
13466,2020-06-24 10:15:36,Home,479,2,945,Credit Card,60,1.0,Female,0
13466,2022-05-02 09:21:34,Clothing,44,2,2162,PayPal,60,1.0,Female,0
13466,2022-10-22 16:54:08,Books,260,3,2893,PayPal,60,1.0,Female,0
13466,2022-05-21 15:16:11,Clothing,265,4,1186,Credit Card,60,1.0,Female,0
40550,2023-08-10 08:56:23,Electronics,375,4,3929,Credit Card,41,0.0,Male,0
40550,2021-06-06 11:31:20,Books,218,1,4131,Credit Card,41,0.0,Male,0
40550,2021-09-22 01:40:26,Books,226,3,945,Credit Card,41,0.0,Male,0
20704,2023-02-27 23:21:40,Books,448,2,2232,PayPal,66,1.0,Male,1
20704,2021-01-26 21:18:52,Books,34,1,4576,Cash,66,0.0,Male,1
20704,2022-03-20 15:44:03,Clothing,191,5,1568,Cash,66,0.0,Male,1
20704,2022-09-13 18:01:21,Home,226,3,1394,Cash,66,0.0,Male,1
20704,2021-08-16 00:05:15,Electronics,450,3,3505,Cash,66,0.0,Male,1
20704,2023-01-10 05:08:25,Books,28,2,3309,Credit Card,66,0.0,Male,1
20704,2022-02-04 20:36:43,Electronics,376,3,2855,Credit Card,66,0.0,Male,1
20704,2022-11-02 17:09:57,Electronics,316,3,4846,Cash,66,0.0,Male,1
20704,2021-01-25 15:01:20,Electronics,463,2,4887,Cash,66,1.0,Male,1
20704,2023-05-12 13:24:39,Electronics,351,3,3646,PayPal,66,1.0,Male,1
39980,2020-09-25 07:51:33,Books,205,3,909,PayPal,19,0.0,Female,1
39980,2020-10-26 15:12:20,Clothing,318,4,294,Cash,19,0.0,Female,1
39980,2021-10-01 14:37:21,Electronics,366,4,4859,PayPal,19,0.0,Female,1
39980,2020-08-24 14:05:04,Clothing,452,3,1013,Credit Card,19,0.0,Female,1
39980,2021-12-03 15:58:50,Home,20,3,2478,Cash,19,1.0,Female,1
39980,2021-03-24 05:16:44,Clothing,429,5,3564,PayPal,19,0.0,Female,1
39980,2022-10-06 02:04:21,Books,290,3,3323,Cash,19,0.0,Female,1
39980,2020-03-21 09:20:18,Books,107,3,3904,Cash,19,1.0,Female,1
46697,2021-09-14 05:16:33,Home,181,4,3739,Cash,21,0.0,Female,0
46697,2021-07-25 13:17:37,Electronics,10,4,2810,PayPal,21,0.0,Female,0
46697,2022-02-01 01:18:05,Electronics,41,4,4509,Cash,21,1.0,Female,0
46697,2021-04-29 17:46:36,Electronics,47,2,4367,PayPal,21,1.0,Female,0
46697,2022-05-22 07:25:41,Home,348,5,2959,Cash,21,0.0,Female,0
46697,2020-04-26 01:22:17,Clothing,120,4,3932,Credit Card,21,0.0,Female,0
46697,2021-04-11 23:31:05,Clothing,116,5,2036,PayPal,21,0.0,Female,0
32,2020-01-09 21:17:37,Books,387,3,1125,PayPal,39,0.0,Female,0
32,2021-05-03 01:15:11,Electronics,299,4,801,PayPal,39,0.0,Female,0
32,2020-01-08 11:56:02,Electronics,94,5,3889,Credit Card,39,1.0,Female,0
32,2020-09-23 09:50:00,Clothing,298,2,3842,PayPal,39,1.0,Female,0
32,2020-02-29 14:50:21,Electronics,409,3,2296,Credit Card,39,1.0,Female,0
23603,2021-10-01 15:43:39,Home,421,2,5002,Credit Card,38,1.0,Male,0
23603,2022-05-11 17:52:30,Books,143,4,2244,PayPal,38,0.0,Male,0
23603,2021-03-22 14:43:20,Clothing,312,4,607,PayPal,38,1.0,Male,0
23603,2021-04-15 03:07:19,Clothing,392,3,877,Cash,38,1.0,Male,0
23603,2023-08-30 22:52:32,Electronics,145,3,4240,Credit Card,38,0.0,Male,0
23603,2021-01-29 03:54:48,Home,275,5,1827,Credit Card,38,1.0,Male,0
3115,2022-08-07 06:27:23,Electronics,103,3,3181,PayPal,45,1.0,Female,0
3115,2022-05-19 07:06:27,Books,154,5,1459,Credit Card,45,1.0,Female,0
14083,2020-10-23 11:46:24,Electronics,41,4,521,PayPal,65,0.0,Female,0
14083,2023-05-19 07:11:49,Electronics,199,3,863,PayPal,65,1.0,Female,0
14083,2023-04-13 13:46:54,Books,312,1,3028,Cash,65,1.0,Female,0
14083,2021-10-09 00:11:48,Electronics,56,4,771,Credit Card,65,1.0,Female,0
12998,2021-04-08 07:06:23,Electronics,424,4,955,PayPal,63,0.0,Male,0
12998,2020-01-06 14:07:07,Clothing,174,4,2934,PayPal,63,1.0,Male,0
12998,2023-08-25 07:32:22,Books,476,4,2230,PayPal,63,0.0,Male,0
47021,2020-03-29 17:10:05,Home,401,3,1928,Credit Card,39,0.0,Female,0
47021,2022-06-05 23:03:47,Electronics,473,2,4964,PayPal,39,1.0,Female,0
47021,2021-12-23 20:19:10,Books,411,3,2003,Cash,39,0.0,Female,0
47021,2022-02-26 07:50:49,Electronics,402,3,2211,PayPal,39,0.0,Female,0
15323,2021-11-03 15:27:33,Books,317,1,938,Cash,29,1.0,Male,0
15323,2022-06-26 15:56:55,Clothing,231,5,2436,PayPal,29,0.0,Male,0
15323,2023-08-29 04:53:08,Books,363,4,2499,Cash,29,0.0,Male,0
15323,2020-12-23 23:42:04,Clothing,488,3,4436,Credit Card,29,0.0,Male,0
15323,2022-11-09 12:13:59,Home,188,3,2310,Credit Card,29,0.0,Male,0
16775,2022-11-30 20:18:38,Clothing,63,4,4449,PayPal,31,0.0,Female,0
16775,2023-05-22 22:48:30,Home,388,5,2261,PayPal,31,1.0,Female,0
16775,2020-09-08 02:24:10,Clothing,405,4,534,Cash,31,0.0,Female,0
16775,2021-08-01 15:29:40,Clothing,366,5,4075,Credit Card,31,0.0,Female,0
16775,2020-03-10 01:05:59,Electronics,441,5,4197,Cash,31,0.0,Female,0
16775,2023-07-17 19:11:57,Home,382,5,3718,Cash,31,1.0,Female,0
8263,2023-05-15 07:13:03,Home,390,3,3728,Credit Card,58,1.0,Female,1
8263,2021-07-15 17:59:09,Books,262,4,2483,Cash,58,0.0,Female,1
8263,2021-11-09 17:07:26,Electronics,349,4,1935,Credit Card,58,0.0,Female,1
8263,2020-04-08 17:57:38,Home,401,3,937,Credit Card,58,1.0,Female,1
8263,2023-02-18 21:34:37,Electronics,364,3,520,Credit Card,58,1.0,Female,1
8263,2023-04-22 06:53:34,Home,259,5,3787,PayPal,58,0.0,Female,1
8263,2021-03-26 16:41:06,Home,385,4,4772,Cash,58,0.0,Female,1
31476,2022-12-24 16:30:15,Electronics,92,3,1623,Credit Card,50,0.0,Male,1
31476,2021-09-21 09:30:58,Clothing,294,5,2481,PayPal,50,1.0,Male,1
31476,2022-03-31 02:23:38,Books,265,5,2534,PayPal,50,0.0,Male,1
31476,2021-01-12 18:36:43,Home,392,2,1295,Credit Card,50,0.0,Male,1
31476,2020-05-13 17:41:12,Home,211,5,480,Credit Card,50,0.0,Male,1
7987,2022-09-20 19:13:18,Books,204,4,1051,PayPal,19,0.0,Male,0
7987,2020-02-21 11:07:29,Clothing,254,2,1825,PayPal,19,1.0,Male,0
7987,2021-10-08 17:49:12,Clothing,61,1,4658,Credit Card,19,0.0,Male,0
7987,2022-12-17 10:48:06,Home,158,1,4522,Credit Card,19,0.0,Male,0
21879,2022-12-05 21:55:20,Electronics,145,1,2474,Credit Card,59,0.0,Male,1
21879,2020-03-02 04:16:07,Books,66,4,1141,PayPal,59,0.0,Male,1
21879,2023-06-25 15:52:39,Books,61,3,4232,Credit Card,59,1.0,Male,1
22796,2020-06-16 03:24:47,Home,249,4,3676,Cash,43,0.0,Female,0
22796,2021-09-07 05:05:35,Electronics,22,4,3205,PayPal,43,1.0,Female,0
22796,2021-06-29 16:36:13,Home,492,5,846,Cash,43,0.0,Female,0
22796,2020-02-21 01:44:20,Home,152,1,4150,Credit Card,43,0.0,Female,0
