Customer ID,Recency,Frequency,Monetary,Avg_Order_Value,Total_Quantity,Return_Rate,Churn,Age,Gender,R_Score,F_Score,M_Score,RFM_Score,Segment
30693,20,6,21463,3577.1666666666665,21,0.3333333333333333,0,43,Male,5,4,5,14,Champions
30694,438,4,9465,2366.25,14,0.25,0,66,Female,1,2,2,5,At Risk
30695,181,2,5886,2943.0,6,1.0,0,65,Male,3,1,1,5,At Risk
30696,303,7,27958,3994.0,24,0.42857142857142855,1,62,Female,2,5,5,12,Loyal / High Value
30697,64,7,20402,2914.5714285714284,24,0.7142857142857143,0,60,Female,4,5,5,14,Champions
30698,104,4,11324,2831.0,13,0.25,1,69,Female,4,2,2,8,Potential Loyalists
30699,97,6,14439,2406.5,15,0.3333333333333333,1,48,Female,4,4,3,11,Loyal / High Value
30700,390,1,527,527.0,1,1.0,0,59,Male,2,1,1,4,Hibernating
30701,418,5,16438,3287.6,21,0.6,1,40,Male,2,3,4,9,Potential Loyalists
30702,633,3,10977,3659.0,8,0.3333333333333333,0,22,Male,1,2,2,5,At Risk
30703,948,2,8618,4309.0,8,0.0,0,34,Male,1,1,2,4,Hibernating
30704,139,5,21711,4342.2,15,0.6,1,59,Female,3,3,5,11,Loyal / High Value
30705,543,3,13781,4593.666666666667,6,0.0,1,23,Male,1,2,3,6,At Risk
30706,84,4,12358,3089.5,18,0.75,1,63,Female,4,2,3,9,Potential Loyalists
30707,94,1,5250,5250.0,2,1.0,0,62,Female,4,1,1,6,At Risk
30708,139,5,14986,2997.2,14,0.6,0,43,Male,3,3,4,10,Loyal / High Value
30709,41,4,13835,3458.75,14,0.5,1,46,Male,5,2,3,10,Loyal / High Value
30710,407,6,11677,1946.1666666666667,19,0.5,0,41,Female,2,4,3,9,Potential Loyalists
30711,52,6,17805,2967.5,17,0.5,0,55,Male,5,4,4,13,Champions
30712,68,7,17128,2446.8571428571427,24,0.5714285714285714,0,69,Male,4,5,4,13,Champions
30713,83,6,9314,1552.3333333333333,21,0.6666666666666666,0,21,Male,4,4,2,10,Loyal / High Value
30714,200,4,6688,1672.0,8,0.5,1,43,Female,3,2,1,6,At Risk
30715,121,6,17860,2976.6666666666665,18,0.3333333333333333,1,50,Female,4,4,4,12,Loyal / High Value
30716,139,4,11268,2817.0,15,0.25,0,36,Female,3,2,2,7,Potential Loyalists
30717,34,8,29759,3719.875,20,0.25,0,56,Male,5,5,5,15,Champions
30718,154,8,26023,3252.875,24,0.25,0,31,Male,3,5,5,13,Champions
30719,380,7,24093,3441.8571428571427,22,0.42857142857142855,0,34,Male,2,5,5,12,Loyal / High Value
30720,461,3,9239,3079.6666666666665,7,0.3333333333333333,1,38,Male,1,2,2,5,At Risk
30721,230,3,6551,2183.6666666666665,9,0.0,0,55,Female,3,2,1,6,At Risk
30722,571,4,9586,2396.5,15,0.75,0,22,Male,1,2,2,5,At Risk
30723,1133,2,7259,3629.5,6,0.5,1,62,Male,1,1,1,3,Hibernating
30724,165,5,13028,2605.6,18,0.6,0,23,Female,3,3,3,9,Potential Loyalists
30725,298,7,21400,3057.1428571428573,25,0.2857142857142857,0,20,Male,2,5,5,12,Loyal / High Value
30726,40,3,4467,1489.0,10,1.0,0,57,Male,5,2,1,8,Potential Loyalists
30727,106,6,15607,2601.1666666666665,18,0.5,0,60,Male,4,4,4,12,Loyal / High Value
30728,1058,3,10353,3451.0,3,0.3333333333333333,0,31,Male,1,2,2,5,At Risk
30729,192,5,21979,4395.8,10,0.4,0,51,Male,3,3,5,11,Loyal / High Value
30730,114,5,8265,1653.0,13,0.0,0,68,Female,4,3,2,9,Potential Loyalists
30731,67,4,12031,3007.75,9,0.5,0,33,Female,4,2,3,9,Potential Loyalists
30732,408,3,8895,2965.0,10,0.6666666666666666,1,67,Female,2,2,2,6,At Risk
30733,62,6,17874,2979.0,18,0.5,0,36,Female,4,4,4,12,Loyal / High Value
30734,137,5,18981,3796.2,19,0.4,0,26,Female,4,3,4,11,Loyal / High Value
30735,23,7,18998,2714.0,20,0.42857142857142855,1,48,Male,5,5,4,14,Champions
30736,91,5,11835,2367.0,16,0.2,0,61,Female,4,3,3,10,Loyal / High Value
30737,145,3,6630,2210.0,9,0.3333333333333333,1,49,Male,3,2,1,6,At Risk
30738,384,7,19918,2845.4285714285716,22,0.42857142857142855,1,28,Female,2,5,5,12,Loyal / High Value
30739,455,4,4944,1236.0,9,0.0,0,39,Female,1,2,1,4,Hibernating
30740,10,3,13467,4489.0,10,0.0,1,65,Male,5,2,3,10,Loyal / High Value
30741,238,6,11570,1928.3333333333333,20,0.3333333333333333,0,40,Male,3,4,3,10,Loyal / High Value
30742,226,5,10467,2093.4,20,0.6,0,51,Female,3,3,2,8,Potential Loyalists
30743,152,6,11125,1854.1666666666667,20,0.3333333333333333,0,29,Female,3,4,2,9,Potential Loyalists
30744,72,2,2880,1440.0,6,0.5,0,19,Male,4,1,1,6,At Risk
30745,285,4,13501,3375.25,14,0.25,0,21,Female,2,2,3,7,Potential Loyalists
30746,18,4,6447,1611.75,17,0.25,1,39,Male,5,2,1,8,Potential Loyalists
30747,273,6,12411,2068.5,16,0.5,0,61,Male,2,4,3,9,Potential Loyalists
30748,313,6,20381,3396.8333333333335,21,0.5,0,21,Female,2,4,5,11,Loyal / High Value
30749,163,5,20331,4066.2,10,0.0,0,42,Male,3,3,5,11,Loyal / High Value
30750,1036,1,1584,1584.0,4,0.0,0,29,Female,1,1,1,3,Hibernating
30751,116,8,19620,2452.5,20,0.375,0,23,Female,4,5,5,14,Champions
30752,233,5,12426,2485.2,14,0.0,0,41,Female,3,3,3,9,Potential Loyalists
30753,195,6,11489,1914.8333333333333,19,0.6666666666666666,0,26,Male,3,4,3,10,Loyal / High Value
30754,157,4,10101,2525.25,10,0.25,0,59,Female,3,2,2,7,Potential Loyalists
30755,107,4,14585,3646.25,18,0.0,0,57,Male,4,2,3,9,Potential Loyalists
30756,617,5,12730,2546.0,13,0.4,0,63,Male,1,3,3,7,Potential Loyalists
30757,157,5,8947,1789.4,21,0.2,0,28,Male,3,3,2,8,Potential Loyalists
30758,235,6,21265,3544.1666666666665,11,0.6666666666666666,0,41,Male,3,4,5,12,Loyal / High Value
30759,119,5,18044,3608.8,19,0.2,0,19,Female,4,3,4,11,Loyal / High Value
30760,80,5,9753,1950.6,16,0.6,0,43,Male,4,3,2,9,Potential Loyalists
30761,528,4,11585,2896.25,10,0.0,0,30,Female,1,2,3,6,At Risk
30762,72,3,7204,2401.3333333333335,9,0.0,1,52,Male,4,2,1,7,Potential Loyalists
30763,296,7,11503,1643.2857142857142,21,0.5714285714285714,0,28,Female,2,5,3,10,Loyal / High Value
30764,119,4,5509,1377.25,15,0.75,0,36,Female,4,2,1,7,Potential Loyalists
30765,47,11,31312,2846.5454545454545,35,0.45454545454545453,0,59,Female,5,5,5,15,Champions
30766,349,2,4327,2163.5,8,1.0,0,67,Female,2,1,1,4,Hibernating
30767,79,5,15320,3064.0,14,0.6,1,47,Male,4,3,4,11,Loyal / High Value
30768,190,3,8103,2701.0,10,0.0,0,47,Male,3,2,2,7,Potential Loyalists
30769,444,4,15608,3902.0,7,0.75,0,33,Female,1,2,4,7,Potential Loyalists
30770,15,8,28613,3576.625,29,0.375,0,70,Female,5,5,5,15,Champions
30771,116,3,8289,2763.0,7,0.6666666666666666,0,47,Male,4,2,2,8,Potential Loyalists
30772,147,10,33310,3331.0,33,0.5,0,63,Male,3,5,5,13,Champions
30773,32,9,21018,2335.3333333333335,29,0.2222222222222222,0,28,Male,5,5,5,15,Champions
30774,439,3,5663,1887.6666666666667,7,0.6666666666666666,0,69,Female,1,2,1,4,Hibernating
30775,57,8,21198,2649.75,30,0.375,0,47,Female,5,5,5,15,Champions
30776,110,9,17980,1997.7777777777778,25,0.5555555555555556,0,23,Female,4,5,4,13,Champions
30777,431,6,12579,2096.5,16,0.6666666666666666,0,49,Female,1,4,3,8,Potential Loyalists
30778,270,3,9280,3093.3333333333335,12,0.6666666666666666,0,32,Male,2,2,2,6,At Risk
30779,52,2,6392,3196.0,6,1.0,1,20,Male,5,1,1,7,Potential Loyalists
30780,915,1,5063,5063.0,4,1.0,0,49,Female,1,1,1,3,Hibernating
30781,214,6,14011,2335.1666666666665,19,0.5,1,62,Female,3,4,3,10,Loyal / High Value
30782,33,4,18268,4567.0,14,0.25,0,61,Male,5,2,4,11,Loyal / High Value
30783,505,2,2372,1186.0,5,1.0,1,58,Female,1,1,1,3,Hibernating
30784,856,3,8910,2970.0,11,0.0,0,50,Female,1,2,2,5,At Risk
30785,98,6,12814,2135.6666666666665,24,0.3333333333333333,1,58,Male,4,4,3,11,Loyal / High Value
30786,110,4,13678,3419.5,15,0.0,1,60,Female,4,2,3,9,Potential Loyalists
30787,495,4,8044,2011.0,14,0.5,0,54,Female,1,2,2,5,At Risk
30788,3,4,13382,3345.5,10,0.5,0,69,Male,5,2,3,10,Loyal / High Value
30789,132,5,15254,3050.8,17,0.2,0,58,Male,4,3,4,11,Loyal / High Value
30790,418,6,11217,1869.5,17,0.3333333333333333,0,31,Female,2,4,2,8,Potential Loyalists
30791,29,11,29919,2719.909090909091,45,0.18181818181818182,0,39,Female,5,5,5,15,Champions
30792,345,3,9833,3277.6666666666665,8,0.6666666666666666,1,52,Male,2,2,2,6,At Risk
30793,119,6,17077,2846.1666666666665,17,0.6666666666666666,0,68,Female,4,4,4,12,Loyal / High Value
30794,68,4,10779,2694.75,14,0.5,0,67,Female,4,2,2,8,Potential Loyalists
30795,202,2,6700,3350.0,10,0.5,0,60,Female,3,1,1,5,At Risk
30796,649,4,10346,2586.5,11,0.0,0,47,Female,1,2,2,5,At Risk
30797,276,6,22701,3783.5,14,0.6666666666666666,1,68,Female,2,4,5,11,Loyal / High Value
30798,3,3,9726,3242.0,10,0.6666666666666666,0,64,Male,5,2,2,9,Potential Loyalists
30799,415,3,9443,3147.6666666666665,10,0.6666666666666666,0,57,Male,2,2,2,6,At Risk
30800,131,9,25555,2839.4444444444443,22,0.6666666666666666,1,43,Female,4,5,5,14,Champions
30801,324,4,7385,1846.25,12,0.5,0,55,Male,2,2,1,5,At Risk
30802,476,3,6603,2201.0,6,0.6666666666666666,0,56,Female,1,2,1,4,Hibernating
30803,17,6,15805,2634.1666666666665,17,0.3333333333333333,0,48,Male,5,4,4,13,Champions
30804,91,4,7706,1926.5,8,0.25,0,18,Male,4,2,1,7,Potential Loyalists
30805,55,7,20715,2959.285714285714,22,0.42857142857142855,0,32,Female,5,5,5,15,Champions
30806,357,5,14749,2949.8,14,0.2,0,57,Male,2,3,3,8,Potential Loyalists
30807,1174,2,3221,1610.5,6,1.0,1,22,Male,1,1,1,3,Hibernating
30808,360,4,8307,2076.75,10,0.5,0,56,Male,2,2,2,6,At Risk
30809,778,3,5987,1995.6666666666667,8,0.6666666666666666,0,27,Female,1,2,1,4,Hibernating
30810,108,5,10012,2002.4,14,0.6,0,55,Male,4,3,2,9,Potential Loyalists
30811,435,6,9033,1505.5,15,0.3333333333333333,0,30,Female,1,4,2,7,Potential Loyalists
30812,48,5,16525,3305.0,20,0.4,0,24,Female,5,3,4,12,Loyal / High Value
30813,909,2,6478,3239.0,8,0.5,0,53,Male,1,1,1,3,Hibernating
30814,379,3,9272,3090.6666666666665,8,1.0,0,63,Male,2,2,2,6,At Risk
30815,726,5,10218,2043.6,13,0.0,0,36,Male,1,3,2,6,At Risk
30816,195,7,21708,3101.1428571428573,26,0.5714285714285714,0,37,Male,3,5,5,13,Champions
30817,215,4,6949,1737.25,10,0.5,0,43,Male,3,2,1,6,At Risk
30818,27,4,11727,2931.75,13,0.5,0,51,Female,5,2,3,10,Loyal / High Value
30819,56,2,6323,3161.5,4,0.5,0,30,Male,5,1,1,7,Potential Loyalists
30820,76,2,2107,1053.5,7,0.5,0,55,Male,4,1,1,6,At Risk
30821,408,5,12124,2424.8,19,0.4,1,64,Male,2,3,3,8,Potential Loyalists
30822,513,3,9969,3323.0,14,0.0,0,36,Female,1,2,2,5,At Risk
30823,249,6,9630,1605.0,24,0.6666666666666666,0,60,Male,2,4,2,8,Potential Loyalists
30824,648,3,9124,3041.3333333333335,10,1.0,0,42,Male,1,2,2,5,At Risk
30825,835,4,10011,2502.75,15,0.5,0,56,Male,1,2,2,5,At Risk
30826,1073,1,2002,2002.0,5,0.0,0,27,Female,1,1,1,3,Hibernating
30827,371,3,5170,1723.3333333333333,10,0.0,0,56,Male,2,2,1,5,At Risk
30828,128,5,12516,2503.2,21,0.4,0,31,Male,4,3,3,10,Loyal / High Value
30829,44,4,11487,2871.75,7,0.5,0,26,Female,5,2,3,10,Loyal / High Value
30830,162,9,24056,2672.8888888888887,34,0.5555555555555556,0,28,Male,3,5,5,13,Champions
30831,194,9,34480,3831.1111111111113,31,0.6666666666666666,0,67,Male,3,5,5,13,Champions
30832,112,9,36335,4037.222222222222,34,0.3333333333333333,0,54,Female,4,5,5,14,Champions
30833,1102,2,8598,4299.0,4,1.0,0,63,Female,1,1,2,4,Hibernating
30834,53,4,11131,2782.75,10,0.5,0,34,Female,5,2,2,9,Potential Loyalists
30835,284,3,6705,2235.0,9,0.3333333333333333,0,70,Female,2,2,1,5,At Risk
30836,45,2,4743,2371.5,2,0.5,0,28,Female,5,1,1,7,Potential Loyalists
30837,327,3,3274,1091.3333333333333,6,0.0,0,50,Male,2,2,1,5,At Risk
30838,141,8,15298,1912.25,18,0.125,0,28,Female,3,5,4,12,Loyal / High Value
30839,880,2,6924,3462.0,9,0.5,1,57,Female,1,1,1,3,Hibernating
30840,714,1,358,358.0,5,0.0,0,32,Female,1,1,1,3,Hibernating
30841,738,3,9596,3198.6666666666665,6,0.6666666666666666,0,18,Male,1,2,2,5,At Risk
30842,17,7,24837,3548.1428571428573,21,0.42857142857142855,0,41,Female,5,5,5,15,Champions
30843,726,3,10847,3615.6666666666665,9,0.3333333333333333,0,70,Female,1,2,2,5,At Risk
30844,278,8,17832,2229.0,22,0.625,0,36,Male,2,5,4,11,Loyal / High Value
30845,274,6,17678,2946.3333333333335,18,0.16666666666666666,0,39,Female,2,4,4,10,Loyal / High Value
30846,11,9,23541,2615.6666666666665,29,0.5555555555555556,0,25,Male,5,5,5,15,Champions
30847,132,4,6792,1698.0,9,0.5,0,59,Female,4,2,1,7,Potential Loyalists
30848,575,2,8658,4329.0,5,0.5,0,68,Male,1,1,2,4,Hibernating
30849,158,6,16838,2806.3333333333335,12,0.3333333333333333,1,19,Male,3,4,4,11,Loyal / High Value
30850,64,5,12149,2429.8,21,0.4,0,56,Female,4,3,3,10,Loyal / High Value
30851,99,6,16278,2713.0,19,0.6666666666666666,0,21,Female,4,4,4,12,Loyal / High Value
30852,267,4,8124,2031.0,14,0.5,0,52,Male,2,2,2,6,At Risk
30853,389,5,14071,2814.2,20,0.0,0,65,Female,2,3,3,8,Potential Loyalists
30854,366,5,17087,3417.4,11,0.6,0,25,Male,2,3,4,9,Potential Loyalists
30855,459,6,18099,3016.5,24,0.16666666666666666,1,19,Female,1,4,4,9,Potential Loyalists
30856,177,3,7214,2404.6666666666665,11,0.6666666666666666,0,18,Female,3,2,1,6,At Risk
30857,554,5,18898,3779.6,12,0.2,0,63,Male,1,3,4,8,Potential Loyalists
30858,310,3,8336,2778.6666666666665,8,0.0,0,57,Female,2,2,2,6,At Risk
30859,132,7,15832,2261.714285714286,16,0.5714285714285714,0,28,Female,4,5,4,13,Champions
30860,189,7,15487,2212.4285714285716,21,0.42857142857142855,0,29,Female,3,5,4,12,Loyal / High Value
30861,248,5,8736,1747.2,21,0.6,0,43,Male,2,3,2,7,Potential Loyalists
30862,74,9,28211,3134.5555555555557,30,0.4444444444444444,0,57,Female,4,5,5,14,Champions
30863,23,5,9583,1916.6,13,0.6,1,45,Female,5,3,2,10,Loyal / High Value
30864,68,4,4857,1214.25,10,0.25,0,30,Female,4,2,1,7,Potential Loyalists
30865,538,4,15313,3828.25,16,0.75,1,67,Male,1,2,4,7,Potential Loyalists
30866,717,2,7739,3869.5,6,0.0,0,26,Female,1,1,1,3,Hibernating
30867,512,4,9188,2297.0,16,0.25,1,33,Female,1,2,2,5,At Risk
30868,261,4,7398,1849.5,13,0.5,1,43,Female,2,2,1,5,At Risk
30869,1,5,17479,3495.8,15,0.2,0,51,Male,5,3,4,12,Loyal / High Value
30870,176,9,23248,2583.1111111111113,28,0.7777777777777778,0,64,Male,3,5,5,13,Champions
30871,107,10,31702,3170.2,26,0.4,0,36,Male,4,5,5,14,Champions
30872,352,6,14142,2357.0,14,0.16666666666666666,0,28,Male,2,4,3,9,Potential Loyalists
30873,683,5,16545,3309.0,14,0.4,0,52,Female,1,3,4,8,Potential Loyalists
30874,445,2,8792,4396.0,9,0.5,0,57,Male,1,1,2,4,Hibernating
30875,670,5,16859,3371.8,21,0.6,0,18,Female,1,3,4,8,Potential Loyalists
30876,524,4,13244,3311.0,12,0.5,0,41,Male,1,2,3,6,At Risk
30877,1037,2,5799,2899.5,4,0.0,1,26,Female,1,1,1,3,Hibernating
30878,33,6,11318,1886.3333333333333,17,0.3333333333333333,1,18,Male,5,4,2,11,Loyal / High Value
30879,286,3,8912,2970.6666666666665,8,0.0,1,53,Female,2,2,2,6,At Risk
30880,333,3,9739,3246.3333333333335,8,0.3333333333333333,0,21,Male,2,2,2,6,At Risk
30881,255,3,7887,2629.0,12,0.3333333333333333,0,19,Male,2,2,2,6,At Risk
30882,253,3,6836,2278.6666666666665,4,0.3333333333333333,0,60,Male,2,2,1,5,At Risk
30883,174,9,25054,2783.777777777778,28,0.4444444444444444,0,19,Male,3,5,5,13,Champions
30884,31,6,14781,2463.5,18,0.3333333333333333,0,40,Male,5,4,3,12,Loyal / High Value
30885,79,2,5902,2951.0,4,1.0,0,49,Male,4,1,1,6,At Risk
30886,228,2,4123,2061.5,7,0.0,0,37,Male,3,1,1,5,At Risk
30887,29,11,32271,2933.7272727272725,31,0.36363636363636365,0,26,Male,5,5,5,15,Champions
30888,432,5,13667,2733.4,13,0.4,0,59,Female,1,3,3,7,Potential Loyalists
30889,195,5,14358,2871.6,20,1.0,0,56,Male,3,3,3,9,Potential Loyalists
30890,35,4,11617,2904.25,12,0.75,0,41,Male,5,2,3,10,Loyal / High Value
30891,41,8,24763,3095.375,32,0.25,0,20,Male,5,5,5,15,Champions
30892,505,4,14105,3526.25,11,0.5,0,23,Female,1,2,3,6,At Risk
30893,86,4,16569,4142.25,14,0.0,0,43,Female,4,2,4,10,Loyal / High Value
30894,694,3,7054,2351.3333333333335,13,0.3333333333333333,0,57,Male,1,2,1,4,Hibernating
30895,166,6,12671,2111.8333333333335,16,0.16666666666666666,0,37,Male,3,4,3,10,Loyal / High Value
30896,649,3,5752,1917.3333333333333,6,0.6666666666666666,0,51,Male,1,2,1,4,Hibernating
30897,83,7,28082,4011.714285714286,26,0.2857142857142857,0,34,Female,4,5,5,14,Champions
30898,331,5,12293,2458.6,17,0.2,0,27,Female,2,3,3,8,Potential Loyalists
30899,180,5,14273,2854.6,15,0.4,1,48,Male,3,3,3,9,Potential Loyalists
30900,119,7,13982,1997.4285714285713,19,0.42857142857142855,1,27,Male,4,5,3,12,Loyal / High Value
30901,118,9,21256,2361.777777777778,33,0.3333333333333333,0,32,Male,4,5,5,14,Champions
30902,297,5,11029,2205.8,14,0.6,0,22,Male,2,3,2,7,Potential Loyalists
30903,433,6,19449,3241.5,17,0.3333333333333333,0,27,Male,1,4,5,10,Loyal / High Value
30904,13,5,11645,2329.0,14,0.0,0,49,Male,5,3,3,11,Loyal / High Value
30905,57,10,25525,2552.5,31,0.4,1,66,Male,5,5,5,15,Champions
30906,729,4,16409,4102.25,9,0.5,0,66,Male,1,2,4,7,Potential Loyalists
30907,162,4,13183,3295.75,9,0.25,0,67,Male,3,2,3,8,Potential Loyalists
30908,84,5,18068,3613.6,17,0.2,0,35,Male,4,3,4,11,Loyal / High Value
30909,66,9,28690,3187.777777777778,29,0.2222222222222222,1,67,Female,4,5,5,14,Champions
30910,284,4,8918,2229.5,14,0.25,0,44,Male,2,2,2,6,At Risk
30911,987,2,5649,2824.5,4,1.0,0,43,Male,1,1,1,3,Hibernating
30912,89,9,32525,3613.8888888888887,24,0.4444444444444444,0,44,Female,4,5,5,14,Champions
30913,475,7,11962,1708.857142857143,24,0.5714285714285714,0,23,Male,1,5,3,9,Potential Loyalists
30914,126,5,10017,2003.4,11,0.2,0,25,Female,4,3,2,9,Potential Loyalists
30915,544,3,9580,3193.3333333333335,10,0.0,0,22,Male,1,2,2,5,At Risk
30916,88,2,5006,2503.0,7,0.0,1,51,Male,4,1,1,6,At Risk
30917,76,6,17187,2864.5,20,0.6666666666666666,0,29,Male,4,4,4,12,Loyal / High Value
30918,92,5,14863,2972.6,17,0.4,0,51,Female,4,3,4,11,Loyal / High Value
30919,97,4,10555,2638.75,7,0.25,0,35,Male,4,2,2,8,Potential Loyalists
30920,120,4,15074,3768.5,13,0.75,0,57,Male,4,2,4,10,Loyal / High Value
30921,770,4,12952,3238.0,13,0.5,1,51,Male,1,2,3,6,At Risk
30922,12,5,16172,3234.4,17,0.6,0,64,Male,5,3,4,12,Loyal / High Value
30923,8,3,5691,1897.0,10,0.3333333333333333,0,34,Male,5,2,1,8,Potential Loyalists
30924,490,2,5183,2591.5,9,0.5,1,61,Female,1,1,1,3,Hibernating
30925,106,5,7939,1587.8,16,0.6,0,39,Male,4,3,2,9,Potential Loyalists
30926,59,3,9458,3152.6666666666665,7,0.3333333333333333,0,44,Female,5,2,2,9,Potential Loyalists
30927,18,6,15355,2559.1666666666665,15,0.5,0,69,Male,5,4,4,13,Champions
30928,404,8,21819,2727.375,22,0.25,1,34,Female,2,5,5,12,Loyal / High Value
30929,448,4,9796,2449.0,13,0.25,0,48,Female,1,2,2,5,At Risk
30930,278,4,9994,2498.5,13,0.5,0,24,Female,2,2,2,6,At Risk
30931,48,6,20341,3390.1666666666665,22,0.8333333333333334,0,33,Female,5,4,5,14,Champions
30932,812,4,6682,1670.5,17,0.25,0,29,Male,1,2,1,4,Hibernating
30933,312,7,21720,3102.8571428571427,16,0.7142857142857143,0,24,Female,2,5,5,12,Loyal / High Value
30934,1028,2,6220,3110.0,10,0.5,0,27,Female,1,1,1,3,Hibernating
30935,43,9,29073,3230.3333333333335,21,0.4444444444444444,1,55,Male,5,5,5,15,Champions
30936,147,6,8891,1481.8333333333333,20,0.16666666666666666,0,28,Female,3,4,2,9,Potential Loyalists
30937,399,5,15520,3104.0,9,0.4,1,52,Male,2,3,4,9,Potential Loyalists
30938,321,6,16560,2760.0,13,0.16666666666666666,0,58,Male,2,4,4,10,Loyal / High Value
30939,134,3,9657,3219.0,3,0.3333333333333333,0,68,Female,4,2,2,8,Potential Loyalists
30940,632,5,9939,1987.8,14,0.4,1,41,Female,1,3,2,6,At Risk
30941,163,4,5037,1259.25,8,0.0,0,36,Male,3,2,1,6,At Risk
30942,81,4,12976,3244.0,11,0.5,0,31,Male,4,2,3,9,Potential Loyalists
30943,88,6,11580,1930.0,19,0.3333333333333333,0,51,Male,4,4,3,11,Loyal / High Value
30944,970,2,2632,1316.0,10,0.0,0,31,Female,1,1,1,3,Hibernating
30945,245,5,19327,3865.4,13,0.0,1,26,Female,3,3,5,11,Loyal / High Value
30946,43,4,10064,2516.0,12,0.25,1,31,Male,5,2,2,9,Potential Loyalists
30947,65,5,10424,2084.8,13,0.2,0,24,Female,4,3,2,9,Potential Loyalists
30948,531,4,9365,2341.25,10,0.25,0,27,Female,1,2,2,5,At Risk
30949,250,9,22059,2451.0,32,0.3333333333333333,0,58,Male,2,5,5,12,Loyal / High Value
30950,265,6,16795,2799.1666666666665,15,0.16666666666666666,0,65,Male,2,4,4,10,Loyal / High Value
30951,250,5,18026,3605.2,17,0.2,0,64,Male,2,3,4,9,Potential Loyalists
30952,591,4,12576,3144.0,10,0.0,0,61,Male,1,2,3,6,At Risk
30953,67,4,16083,4020.75,14,0.5,0,59,Male,4,2,4,10,Loyal / High Value
30954,6,4,10974,2743.5,10,0.5,0,37,Male,5,2,2,9,Potential Loyalists
30955,680,3,8333,2777.6666666666665,7,0.3333333333333333,1,24,Male,1,2,2,5,At Risk
30956,581,7,22125,3160.714285714286,19,0.42857142857142855,0,57,Male,1,5,5,11,Loyal / High Value
30957,878,4,12412,3103.0,9,0.25,0,66,Female,1,2,3,6,At Risk
30958,69,6,23518,3919.6666666666665,25,0.0,0,40,Male,4,4,5,13,Champions
30959,1151,2,2570,1285.0,7,0.5,0,25,Female,1,1,1,3,Hibernating
30960,35,8,17904,2238.0,28,0.5,0,25,Female,5,5,4,14,Champions
30961,36,6,22348,3724.6666666666665,20,0.5,1,59,Male,5,4,5,14,Champions
30962,463,3,10233,3411.0,8,0.0,0,50,Male,1,2,2,5,At Risk
30963,390,2,7344,3672.0,5,0.0,0,67,Female,2,1,1,4,Hibernating
30964,895,2,3044,1522.0,6,0.5,0,42,Female,1,1,1,3,Hibernating
30965,112,11,32187,2926.090909090909,29,0.7272727272727273,0,66,Male,4,5,5,14,Champions
30966,85,7,19048,2721.1428571428573,19,0.2857142857142857,0,28,Male,4,5,4,13,Champions
30967,286,2,4402,2201.0,3,0.0,0,37,Female,2,1,1,4,Hibernating
30968,234,9,29869,3318.777777777778,23,0.4444444444444444,1,58,Male,3,5,5,13,Champions
30969,129,6,16257,2709.5,22,0.6666666666666666,0,70,Female,4,4,4,12,Loyal / High Value
30970,20,7,14815,2116.4285714285716,21,0.2857142857142857,1,58,Female,5,5,4,14,Champions
30971,631,5,12232,2446.4,13,0.0,0,18,Female,1,3,3,7,Potential Loyalists
30972,710,3,6116,2038.6666666666667,12,0.0,0,34,Female,1,2,1,4,Hibernating
30974,981,3,13458,4486.0,10,0.3333333333333333,1,23,Male,1,2,3,6,At Risk
30975,50,3,9667,3222.3333333333335,4,0.0,0,20,Female,5,2,2,9,Potential Loyalists
30976,488,9,31870,3541.1111111111113,18,0.2222222222222222,0,63,Female,1,5,5,11,Loyal / High Value
30977,367,4,10868,2717.0,11,0.0,1,22,Female,2,2,2,6,At Risk
30978,73,8,22094,2761.75,24,0.875,1,63,Male,4,5,5,14,Champions
30979,502,3,8165,2721.6666666666665,10,0.0,0,70,Male,1,2,2,5,At Risk
30980,415,3,8021,2673.6666666666665,9,0.6666666666666666,1,31,Male,2,2,2,6,At Risk
30981,86,9,15577,1730.7777777777778,32,0.3333333333333333,0,56,Male,4,5,4,13,Champions
30982,117,8,29957,3744.625,28,0.625,0,44,Male,4,5,5,14,Champions
30983,709,3,4870,1623.3333333333333,6,0.3333333333333333,1,26,Male,1,2,1,4,Hibernating
30984,122,5,14756,2951.2,14,0.2,0,65,Male,4,3,3,10,Loyal / High Value
30985,137,3,7731,2577.0,13,1.0,1,55,Female,4,2,1,7,Potential Loyalists
30986,163,6,19290,3215.0,24,0.3333333333333333,0,34,Male,3,4,5,12,Loyal / High Value
30987,150,3,4206,1402.0,10,0.3333333333333333,0,50,Female,3,2,1,6,At Risk
30988,220,5,15861,3172.2,17,0.2,0,31,Male,3,3,4,10,Loyal / High Value
30989,70,6,22673,3778.8333333333335,16,0.3333333333333333,0,49,Male,4,4,5,13,Champions
30990,26,5,10306,2061.2,18,0.2,1,26,Male,5,3,2,10,Loyal / High Value
30991,121,5,15466,3093.2,14,0.4,1,39,Female,4,3,4,11,Loyal / High Value
30992,261,2,2361,1180.5,6,1.0,1,25,Female,2,1,1,4,Hibernating
30993,211,6,16108,2684.6666666666665,16,0.5,1,55,Female,3,4,4,11,Loyal / High Value
30994,60,6,18435,3072.5,17,0.6666666666666666,0,69,Male,5,4,4,13,Champions
30995,683,1,2793,2793.0,4,1.0,1,31,Male,1,1,1,3,Hibernating
30996,612,2,7234,3617.0,6,0.0,1,40,Male,1,1,1,3,Hibernating
