Customer ID,Books,Clothing,Electronics,Home
21324,0,3101,0,0
21325,1414,0,6740,4758
21326,2676,7618,3628,4058
21327,0,5068,5560,3712
21328,0,0,8579,0
21329,2325,0,1793,8674
21330,13031,8905,1246,4700
21331,0,5502,0,0
21332,5938,1266,0,0
21333,2710,3062,9801,1315
21334,0,3069,0,0
21335,3103,4289,0,3152
21336,6052,3901,0,7972
21337,4159,2503,10217,5606
21338,3956,4663,0,0
21339,3667,8488,4553,0
21340,2904,5075,13710,7744
21341,5665,1781,5255,11628
21342,5125,4319,0,1659
21343,2433,8341,2543,0
21344,6494,3437,6343,4208
21345,9317,0,0,0
21346,2421,10080,5143,5172
21347,2087,1533,9403,6551
21348,264,7131,0,9234
21349,5740,0,1281,3132
21350,9150,9432,0,3757
21351,3021,3657,5056,1145
21352,7949,4154,0,1117
21353,3127,6339,0,1282
21354,5738,0,3964,4480
21355,5851,367,0,0
21356,7255,0,7956,0
21357,6942,0,0,10509
21358,991,0,4244,2871
21359,4358,0,3030,4315
21360,4146,6496,6300,2325
21361,4806,0,0,7717
21362,951,6072,0,12707
21363,3132,488,2032,3988
21364,0,3668,8167,0
21365,3747,5696,3583,7269
21366,3799,956,0,10386
21367,8833,3255,1647,1694
21368,5017,873,3579,4072
21369,0,7839,819,4044
21370,10116,0,5109,7191
21371,2753,4992,5571,7443
21372,7129,0,2485,0
21373,3167,0,3610,18418
21374,5192,1912,4552,8910
21375,927,4457,12905,0
21376,8517,1183,0,0
21377,0,7950,0,0
21378,4733,5704,2518,6618
21379,1188,565,0,4232
21380,5874,1226,0,0
21381,7851,0,5252,0
21382,0,0,5701,2697
21383,4405,1626,1436,0
21384,3789,3864,9625,0
21385,0,0,3716,5002
21386,1994,4505,13420,0
21387,3352,6350,0,0
21388,3900,0,0,3524
21389,1773,9281,0,3889
21390,10100,3089,4441,6839
21391,658,4413,0,4026
21392,0,8364,11704,2615
21393,3950,8078,3576,9417
21394,2500,3211,1434,2371
21395,1607,6377,0,3986
21396,9778,0,2036,6770
21397,2684,4327,3201,0
21398,0,4981,6539,0
21399,5258,2551,3251,0
21400,8383,6316,4958,6821
21401,2064,11049,505,788
21402,1061,12535,0,4686
21403,6021,5949,6455,0
21404,2650,2958,3995,4320
21405,0,0,0,2292
21406,0,5847,793,2963
21407,3688,2290,4653,0
21408,5494,8381,4720,2692
21409,3940,0,10451,7970
21410,4169,0,10585,5594
21411,0,0,7678,3834
21412,3567,8068,11006,10134
21413,0,5482,0,0
21414,2725,6426,1663,4581
21415,3845,0,3180,2171
21416,0,0,801,0
21417,5230,14950,0,3161
21418,2069,3521,2747,1113
21419,467,11190,2499,2883
21420,1753,1467,0,0
21421,2448,1096,3799,3487
21422,1769,903,3897,7061
21423,3746,0,6986,8199
21424,1301,8035,5454,7399
21425,0,634,6512,0
21426,3214,3694,624,1369
21427,2775,558,0,9324
21428,4713,8848,4947,3688
21429,0,0,6394,3621
21430,4022,2513,8479,3403
21431,3756,0,1360,7627
21432,4296,0,9704,4583
21433,0,3002,0,1010
21434,2376,4197,0,6658
21435,14132,4551,1512,2357
21436,2774,192,2845,6471
21437,6627,1289,6142,7593
21438,6790,2937,3624,0
21439,11349,1975,0,0
21440,6751,0,2251,2438
21441,4965,0,0,7713
21442,3333,4227,0,5027
21443,10537,0,7591,0
21444,0,5506,1172,1408
21445,6957,0,2723,0
21446,0,6058,8192,3220
21447,8864,0,2680,0
21448,5012,0,5226,6384
21449,8589,0,1666,0
21450,16386,0,663,5444
21451,7457,5851,9732,0
21452,1295,0,4364,0
21453,0,0,0,6618
21454,2771,7085,3283,10994
21455,4673,2736,5410,2370
21456,1326,3143,0,0
21457,2995,387,6532,0
21458,3257,0,5801,0
21459,8219,17214,0,12683
21460,3538,0,2464,9964
21461,6732,3036,4193,4982
21462,1470,0,3564,8041
21463,4230,0,1734,8633
21464,1455,0,3584,0
21465,4071,2735,269,1761
21466,5055,4775,0,13296
21467,2361,2031,3505,5326
21468,547,7522,3336,576
21469,4671,4027,0,574
21470,6637,0,3762,3219
21471,0,0,0,5233
21472,0,6389,2215,0
21473,2297,5860,5186,8998
21474,3933,3618,2481,0
21475,2292,3913,0,0
21476,0,4686,0,549
21477,15980,0,335,0
21478,1064,0,762,7144
21479,8638,3394,4459,0
21480,0,2001,1444,0
21481,5010,7262,6425,10641
21482,0,5132,0,4719
21483,1959,5099,0,5609
21484,9326,4560,10693,0
21485,615,5318,674,4131
21486,0,1587,4425,1073
21487,5169,8869,692,2487
21488,878,2954,3688,0
21489,8584,13048,4716,5900
21490,9463,1993,5991,5374
21491,6324,14083,0,4337
21492,0,7594,1008,5382
21493,2825,0,3995,0
21494,3954,3650,6876,0
21495,1626,3710,2501,3116
21496,0,0,590,6090
21497,7765,1113,1742,6725
21498,0,6856,2283,5712
21499,854,4257,4261,4849
21500,4841,8049,9884,1394
21501,4453,1999,13113,0
21502,6898,9013,0,2193
21503,0,0,1467,3015
21504,3803,8556,4239,2169
21505,12393,0,3778,1802
21506,8862,10705,6646,0
21507,0,0,0,2515
21508,3204,5057,12177,0
21509,2603,2539,3684,10081
21510,1998,0,10704,5629
21511,1294,1844,0,1077
21512,9757,5016,3866,7284
21513,6301,1934,0,446
21514,1641,1332,0,0
21515,0,2142,0,3977
21516,1564,5451,7340,5362
21517,1170,0,698,0
21518,6584,10655,0,4966
21519,8367,0,7335,3418
21520,0,1787,0,5817
21521,0,4772,1597,0
21522,0,784,5208,4041
21523,0,9902,6375,6690
21524,3103,4168,4142,8690
21525,4020,2831,8160,7978
21526,4766,3569,1758,4335
21527,0,10263,8633,5556
21528,1544,2681,0,0
21529,7382,0,2633,2340
21530,646,8971,4638,11287
21531,5838,3957,0,1592
21532,5762,6979,5606,0
21533,4381,7952,0,5457
21534,2796,1573,4808,3647
21535,1600,1056,3490,0
21536,4205,4253,8134,644
21537,7045,4147,1112,7943
21538,2091,0,4015,0
21539,4316,0,0,1478
21540,5299,3484,959,10454
21541,356,5128,0,0
21542,0,13028,0,2463
21543,3798,0,7401,5177
21544,6640,0,7543,0
21545,2619,0,0,0
21546,0,4619,0,12672
21547,2265,3643,0,0
21548,12623,670,7973,3925
21549,8913,6428,1111,2862
21550,0,5148,7932,1880
21551,9627,772,0,0
21552,2120,7044,889,0
21553,0,3859,1948,6010
21554,9697,1279,4069,2253
21555,0,4312,5292,6149
21556,0,13081,7399,0
21557,3333,6714,3821,0
21558,0,6727,659,4116
21559,2960,0,2334,1929
21560,4107,1613,5917,4917
21561,8086,599,9214,4833
21562,4875,4074,7640,7376
21563,1675,5211,5395,8730
21564,1712,329,308,2912
21566,3086,0,0,9450
21567,0,8518,0,5073
21568,2445,5767,1760,0
21569,0,6448,2346,2163
21570,4635,4032,1500,0
21571,8532,3640,0,0
21572,0,6337,0,1787
21573,2429,0,2562,0
21574,5868,5445,0,5195
21575,0,0,8712,9276
21576,0,6146,1608,20004
21577,6299,3505,0,2327
21578,7773,0,7355,2099
21579,5092,3783,6382,644
21580,9347,0,0,4673
21581,5050,5740,3297,4916
21582,10285,1153,0,0
21583,0,4504,2256,3875
21584,0,3373,0,1665
21585,0,7088,0,0
21586,4945,0,2044,207
21587,6373,9998,4601,3379
21588,5898,1808,0,0
21589,0,4588,9335,2709
21590,4781,0,4081,2832
21591,1675,0,8299,13953
21592,2616,0,0,4523
21593,4792,3713,0,1192
21594,1785,1730,4202,7512
21595,563,4698,4348,3162
21596,0,0,0,4396
21597,508,2353,0,0
21598,0,3905,7201,0
21599,0,0,4759,0
21600,10263,0,8917,4835
21601,8035,7900,0,0
21602,0,0,7464,2552
21603,2092,0,762,1255
21604,2102,4251,1129,6439
21605,3378,3750,7787,0
21606,8654,578,5355,4071
21607,0,6606,0,1656
21608,2531,3032,2446,0
21609,0,5948,5526,6241
21610,0,776,4859,4297
21611,5608,4768,0,3114
21612,2397,3045,6144,3881
21613,0,0,0,6859
21614,6339,1229,0,1340
21615,3528,12849,4478,7433
21616,0,2431,9434,7287
21617,2272,2474,7247,11007
21618,3043,0,5498,2209
21619,7423,0,4636,0
21620,0,3471,0,9497
21621,10150,4954,2764,4843
21622,8843,0,1596,0
21623,1033,3452,7415,1393
21624,0,2025,0,5725
21625,4664,8948,0,3191
21626,11077,4162,8736,0
21627,3002,7658,15186,6193
21628,7046,0,4399,0
21629,7557,0,4833,6686
21630,3836,2389,0,4642
21631,12723,0,0,5076
21632,0,389,0,0
21633,6217,2206,3560,1242
21634,6651,2478,5207,10060
21635,5401,2031,4699,0
21636,0,6884,4583,6985
21637,2456,0,5251,0
21638,4128,6723,7132,0
21639,0,1594,5888,962
21640,6260,2607,2093,0
21641,2210,0,0,4411
21642,3576,5582,10338,0
21643,2171,3475,0,3170
21644,6826,1632,7795,0
21645,8197,2537,0,4970
21646,0,4015,6893,3803
21647,2060,4890,0,4558
21648,3744,926,5240,5498
21649,7090,5435,7881,0
21650,1333,3708,483,10096
21651,1031,6531,0,9105
21652,2551,0,0,3507
21653,7213,5907,622,8645
21654,1182,6259,2628,1030
21655,0,1155,11584,6657
21656,13942,444,4751,0
21657,0,5347,0,990
21658,1018,165,0,0
21659,13622,0,4981,4252
21660,0,0,0,4272
21661,0,2688,0,0
21662,5821,9089,1522,3376
21663,2490,5256,3822,0
21664,8367,0,9634,2134
21665,3189,3559,8698,0
21666,1188,1239,0,3932
21667,4458,7780,5678,0
21668,6638,6986,11022,5072
21669,3624,0,7770,5683
21670,0,3644,13216,0
21671,3891,7127,5583,3654
21672,5112,21210,4682,2599
21673,0,7795,7068,4341
21674,0,0,11633,7977
21675,0,4312,5669,2342
21676,3566,5144,4057,626
21677,3338,5192,3980,3039
21678,3833,4112,0,6081
21679,0,5767,4481,0
21680,784,0,0,9863
21681,0,2445,1318,3209
21682,1765,270,4622,8388
21683,6967,11572,834,2740
21684,4805,7398,2348,7439
21685,2990,6567,0,0
21686,3816,0,0,3000
21687,4736,0,13942,4240
21688,1625,0,634,5029
21689,0,1949,0,7425
21690,6458,723,6242,1526
21691,7357,919,4719,0
21692,1065,4999,5282,4420
21693,3447,5911,0,0
21694,0,1145,10885,2341
21695,0,6784,7867,0
21696,3387,0,9016,1128
21697,8639,0,0,0
21698,0,1463,0,9263
21699,12357,4790,2903,4223
21700,0,1200,12092,3540
21701,2028,0,0,1961
21702,7352,0,1891,3758
21703,13199,0,7856,0
21704,371,6171,5104,2994
21705,0,1899,0,9320
21706,1659,825,5744,2796
21707,3617,5350,2012,0
21708,0,3995,1858,0
21709,4357,9574,0,2740
21710,0,11803,2770,7243
21711,0,0,4474,15964
21712,10750,1667,4754,0
21713,13289,0,4699,0
21714,7456,8969,3740,11186
21715,3580,4659,0,3347
21716,2105,6362,4964,2243
21717,3704,0,6504,0
21718,12180,0,1382,5558
21719,0,5015,2456,0
21720,7228,4110,882,3704
21721,0,0,486,5401
21722,1133,12440,2230,9184
21723,0,8928,11452,3264
21724,0,3616,0,0
21725,13468,1697,7510,0
21726,0,2473,3402,5270
21727,4825,3517,550,0
21728,6609,12991,4210,5060
21729,820,5584,5011,1914
21730,7371,6453,7624,0
21731,10984,1713,0,1665
21732,0,8206,0,4266
21733,0,0,0,806
21734,1655,0,4672,9684
21735,4327,0,0,0
21736,0,3036,2311,3724
21737,3482,1293,17002,736
21738,0,6323,0,1892
21739,0,3614,0,3535
21740,2771,1927,6348,1586
21741,3894,1429,8624,9674
21742,0,12198,3456,2676
21744,10736,0,0,1910
21745,0,6610,7965,1943
21746,5957,2379,0,4751
21747,5027,3285,579,4442
21748,0,0,10572,3714
21749,7215,0,0,5531
21750,4404,0,0,10798
21751,0,3544,1670,8662
21752,3243,608,2638,8990
21753,3746,8200,2889,160
21754,7365,0,0,1636
21755,448,11039,10161,0
21756,0,5955,3704,2050
21757,0,4380,3063,5705
21758,0,1454,10656,5728
21759,3214,0,0,7627
21760,5146,4246,0,2793
21761,1991,5404,0,2947
21762,3431,0,3956,2290
21763,4589,4826,0,0
21764,879,7513,1379,2777
21765,6374,10365,7069,3047
21766,0,7435,4207,6333
21767,9373,0,6358,0
21768,4238,4850,1518,0
21769,0,2843,3900,3561
21770,4230,2817,2561,0
21771,2905,6772,5819,3444
21772,6744,4689,9221,5250
21773,3378,0,0,0
21774,14797,5070,0,6030
21775,0,0,0,5539
21776,0,0,1200,0
21777,11022,0,4291,0
21778,0,11518,3782,0
21779,4735,7784,0,6030
21780,12791,3785,7257,2962
21781,5122,0,2933,0
21782,0,4027,0,0
21783,0,4250,0,0
21784,1392,0,3820,0
21785,0,0,7528,10153
21786,3300,963,5138,0
21787,2331,4624,843,0
21788,0,2991,0,5188
21789,4740,6491,3666,1723
21790,0,0,4572,3882
21791,0,3858,0,0
21792,0,4090,6011,10369
21793,3922,3137,4396,4784
21794,6281,6710,3434,5008
21795,6302,4605,12423,9122
21796,2934,9719,0,2495
21797,4839,0,0,5919
21798,0,5180,4987,9907
21799,10024,6521,2120,1694
21800,3737,870,7369,4715
21801,0,246,6001,0
21802,3947,11557,3105,1915
21803,0,6774,2550,359
21804,0,5179,9052,1869
21805,506,2906,628,2222
21806,0,835,0,4624
21807,3033,0,3905,0
21808,7531,0,2064,0
21809,3943,0,0,2595
21810,1618,1924,0,6591
21811,4226,2064,10416,0
21812,4616,7348,0,16216
21813,0,4833,0,3066
21814,319,0,0,0
21815,5020,6385,4424,0
21816,4815,10114,5131,5140
21817,3666,2678,0,1787
21818,0,3500,13099,3240
21819,8812,5333,2673,4487
21820,0,12265,1169,0
21821,2329,4401,0,0
21822,0,2870,872,0
21823,0,4821,8702,2337
21824,0,9228,3040,9143
21825,5182,0,0,0
21826,0,1841,6248,0
21827,6353,1509,4456,7770
21828,8044,3757,0,2038
21829,15523,0,4715,12568
21830,0,4215,5423,2034
21831,966,499,0,856
21832,4014,1035,3881,1400
21833,2476,9302,755,1842
21834,10997,5194,0,3923
21835,3275,0,3432,9087
21836,0,4212,0,8455
21837,2503,8320,2770,0
21838,3664,0,9623,4079
21839,1463,6189,1556,6202
21840,4029,3459,2346,2202
21841,9627,0,3540,0
21842,0,0,666,4050
21843,2620,0,0,2912
21844,0,4477,3162,7011
21845,8486,0,6510,0
21846,5039,4040,3274,347
21847,1427,4299,4014,5669
21848,2137,1746,0,2738
21849,888,10880,2559,2035
21850,1161,5423,0,0
21851,2985,2782,4190,0
21852,0,0,1546,0
21853,0,6340,4901,8022
21854,2215,7374,554,10012
21855,4124,2391,1423,3152
21856,5369,1968,1889,4409
21857,0,11820,0,10919
21858,12458,3709,0,9494
21859,0,0,4629,4116
21860,4615,3241,8219,13199
21861,3834,0,2508,3984
21862,7251,5043,3777,3325
21863,456,400,4587,7434
21864,5621,6810,4040,5829
21865,0,3210,2667,1997
21866,7683,4230,4290,4164
21867,3304,0,883,4078
21868,0,7168,4954,3950
21869,8311,3622,5189,0
21870,5771,11751,0,0
21871,3175,9547,4392,4262
21872,4748,3527,3159,4151
21873,0,9676,4050,4267
21874,7263,0,5710,2533
21875,3787,4952,0,6542
21876,0,0,0,6052
21877,4549,4308,5124,1559
21878,8977,4628,3474,11658
21879,5373,0,2474,0
21880,2399,275,2001,5136
21881,2711,0,2310,2168
21882,7574,4264,12005,464
21883,4121,9012,6828,12748
21884,12831,4940,1098,0
21885,0,4442,2218,6757
21886,12833,5561,0,6987
21887,6275,10848,4809,8108
21888,713,3170,4107,0
21889,8202,3194,3582,2465
21890,17168,7193,2884,8210
21891,7354,2015,3825,5120
21892,0,1925,4621,0
21893,4334,2709,0,8596
21894,0,0,5581,732
21895,3192,0,0,5066
21896,8067,3361,0,4045
21897,0,2838,0,342
21898,0,0,5114,0
21899,0,3624,925,4786
21900,0,3241,3406,7494
21901,6564,5322,1942,0
21902,4389,12229,0,0
21903,6071,2415,0,0
21904,0,1597,4450,10456
21905,468,2878,0,0
21906,7941,949,345,0
21907,9423,4585,4646,5290
21908,2082,2916,0,2680
21909,3285,6807,0,2893
21910,0,3877,16391,7672
21911,0,3138,4887,3018
21912,5066,3638,2657,0
21913,4701,2723,0,4337
21914,4590,7607,8068,3704
21915,3595,0,9055,4746
21916,11178,0,1575,2542
21917,4540,5963,2861,0
21918,2667,2661,4715,4270
21919,3200,5150,3969,8148
21920,0,14067,5721,602
21921,9407,0,4277,9210
21922,1367,2638,7484,4094
21923,3019,0,0,10873
21924,7085,6524,9781,6185
21925,2029,1413,0,0
21926,276,17342,0,5744
21927,5919,929,1327,0
21928,4326,0,0,0
21929,3958,10117,0,4968
21930,2299,0,3156,3266
21931,384,1573,650,4975
21932,0,3025,3061,8390
21933,6655,1789,5769,4419
21934,0,0,2830,3430
21935,3381,13445,2931,5755
21936,4570,1674,5299,0
21937,3942,0,3715,3020
21938,5316,3691,5523,0
21939,4174,8727,0,0
21940,5345,4720,0,5524
21941,14923,4661,0,7283
21942,0,6562,1889,5029
21943,6228,5529,0,4116
21944,0,0,2480,4250
21945,3625,0,10833,0
21946,1967,1955,1884,1133
21947,0,632,3621,11439
21948,6404,3856,3734,9250
21949,3288,7760,510,0
21950,5189,5998,1401,3419
21951,0,9473,12744,7752
21952,3456,0,3604,0
21953,3307,3879,7048,3478
21954,2984,7088,3644,4326
21955,5607,7747,2887,1740
21956,0,1116,1916,4428
21957,1633,5000,0,3475
21958,0,9960,0,4606
21959,9222,11020,4762,3000
21960,4185,0,6746,3013
21961,804,0,6206,1708
21962,8508,0,229,2064
21963,2210,5682,7652,0
21964,0,1785,4003,0
21965,3222,0,1574,0
21966,7253,6587,4908,0
21967,6464,990,5481,0
21968,4657,511,3863,0
21969,646,8894,4995,9289
21970,5288,4626,6248,721
21971,2211,8105,4657,1064
21972,4255,4543,4006,5070
21973,0,8834,4610,0
21974,1232,740,12821,218
21975,0,1388,5782,8170
21976,0,0,6366,4195
21977,2608,4500,10878,4711
21978,1109,4418,13149,550
21979,0,11098,0,0
21980,7820,7953,0,4073
21981,3852,4761,2868,889
21982,5956,2137,7654,0
21983,0,7398,0,0
21984,0,757,0,0
21985,4966,2089,5055,5232
21986,5788,0,1439,2326
21987,3645,4862,7092,3427
21988,0,10590,3941,0
21989,5261,3377,9684,0
21990,0,4876,1108,4106
21991,14224,0,5247,9916
21992,4092,2590,3066,12354
21993,5810,1350,6606,10232
21994,3265,0,2981,0
21995,7631,4034,8696,3389
21996,4004,4654,0,5402
21997,8129,1813,3843,10650
21998,0,3741,3706,648
21999,10412,1161,4706,6505
22000,0,0,0,8312
22001,0,3723,4565,0
22002,3567,3218,9192,3430
22003,2588,2219,11428,2100
22004,4683,9915,7196,3140
22005,3040,6554,7259,3514
22006,2099,5229,0,0
22007,1036,4510,4440,4689
22008,1173,5553,0,0
22009,0,3387,0,0
22010,13621,2991,4260,320
22011,1186,428,4163,4232
22012,7838,2374,0,3904
22013,0,0,10369,3137
22014,2629,7970,8503,3350
22015,4144,0,1070,0
22016,0,0,2417,9580
22017,3432,1914,0,0
22018,6518,2993,8155,6097
22019,3607,0,0,2596
22020,0,0,0,2001
22021,4445,0,6588,0
22022,2628,2059,0,7319
22023,9397,0,6722,1860
22024,0,0,9995,0
22025,528,6841,0,7119
22026,11029,0,0,0
22027,0,4509,6569,11440
22028,1614,907,2546,2258
22029,6763,0,0,4864
22030,0,4823,0,4568
22031,2045,0,2345,0
22032,0,0,884,10047
22033,3517,13286,4202,0
22034,10968,5078,5829,4550
22035,0,0,0,7321
22036,10164,7339,2989,3761
22037,8141,0,3569,1762
22038,3756,4511,4981,4735
22039,0,14896,0,2744
22040,0,0,5862,1652
22041,5705,4634,2642,2670
22042,4753,3275,0,3796
22043,3231,2696,0,7540
22044,0,3084,8737,899
22045,0,2956,1071,0
22046,402,3998,0,4787
22047,1732,701,1128,0
22048,0,8613,0,0
22049,4612,9621,0,1797
22050,8714,4511,3159,7339
22051,0,2790,3074,4064
22052,3156,10860,6134,0
22053,0,0,8097,1835
22054,0,1308,0,2420
22055,11266,6443,6353,0
22056,1497,457,6836,0
22057,0,2005,7565,8094
22058,7716,7492,5557,4995
22059,2258,2318,0,6990
22060,0,510,0,10500
22061,831,0,5740,3182
22062,7776,10537,7283,5618
22063,0,6700,2508,0
22064,0,1661,2628,3640
22065,0,0,2947,5760
22066,0,4158,7561,1609
22067,509,3270,4548,0
22068,0,2613,8400,2539
22069,14440,3452,0,1808
22070,13264,10749,0,0
22071,4821,0,0,471
22072,1417,4671,2834,4871
22073,3746,0,8089,937
22074,4086,4804,15186,3247
22075,7409,2209,0,1418
22076,3121,0,4666,2683
22077,0,8942,0,2192
22078,3924,0,7436,6503
22079,1220,11408,3956,2992
22080,4112,3905,0,6006
22081,3892,1500,4798,2271
22082,909,2623,0,4087
22083,3332,0,2283,2192
22084,8726,9667,2932,445
22085,0,7127,0,5385
22086,7327,5737,4926,2804
22087,2994,12434,9554,0
22088,0,5212,7254,4998
22089,0,6869,1985,0
22090,0,0,0,4034
22091,0,10748,1274,445
22092,4396,5936,4324,3671
22093,0,0,3796,10901
22094,2384,4743,10735,0
22095,8964,5914,0,6279
22096,1101,0,1668,3447
22097,4683,8387,271,3324
22098,381,11592,946,8514
22099,3511,11242,7110,0
22100,1549,1940,0,1121
22101,5760,3988,390,361
22102,518,0,0,6003
22103,3767,6698,4169,7247
22104,1980,2079,12456,3472
22105,3748,8659,6410,8612
22106,2653,11794,3772,0
22107,1423,2729,0,10335
22108,2060,441,3545,4077
22109,830,0,9597,3153
22110,1118,1227,0,2432
22111,9362,1284,3279,4069
22112,3953,2182,391,3650
22113,2229,1929,4838,0
22114,0,0,0,904
22115,4211,8949,7676,718
22116,6792,741,1163,3178
22117,19776,8626,9190,0
22118,3174,0,4845,0
22119,1237,0,4770,6083
22120,0,0,6195,0
22121,5725,7887,0,0
22122,4173,7756,0,0
22123,2031,490,11432,3727
22124,7821,8618,410,3295
22125,3150,0,2584,1407
22126,160,3352,0,2863
22127,0,10331,0,1799
22128,429,0,0,6179
22129,4094,4821,1224,4838
22130,7463,0,3457,5714
22131,0,2751,4197,0
22132,4461,0,5108,810
22133,7120,6472,5191,5400
22134,0,8208,0,3606
22135,0,0,1776,0
22136,938,9470,15874,5321
22137,7471,364,1289,4332
22138,0,0,3829,6559
22139,0,0,2049,7024
22140,0,0,2804,0
22141,1882,511,0,7060
22142,2524,7571,1366,0
22143,5241,2918,967,777
22144,3422,5664,2685,1671
22145,0,6736,2641,4303
22146,3844,3450,8673,0
22147,10800,2644,0,14771
22148,1508,2308,5908,2016
22149,4999,0,0,8212
22150,0,1064,2331,2202
22151,4282,4329,217,3484
22152,0,3725,12362,4023
22153,0,8741,8315,0
22154,0,0,2208,4093
22155,14744,0,0,0
22156,0,7536,4241,4109
22157,1656,2141,0,0
22158,4285,4915,1475,0
22159,2217,4728,2914,4272
22161,0,5365,0,4018
22162,2070,0,2704,0
22163,0,4044,4204,7867
22164,0,4321,2739,3098
22165,0,0,7772,0
22166,0,0,3366,10763
22167,7254,6038,5068,2588
22168,3637,9875,0,0
22169,7146,0,3812,5678
22170,7651,0,4174,1088
22171,2249,5612,11352,9954
22172,0,9361,0,4043
22173,0,0,0,8614
22174,6152,3131,7018,4989
22175,2261,1151,2673,5087
22176,0,495,0,2390
22177,504,0,924,2048
22178,6198,6695,2856,5433
22179,5691,8185,5757,4063
22180,0,0,2393,1287
22181,1305,6168,10524,0
22182,4558,0,884,3049
22183,4278,1682,0,7953
22184,1738,257,5630,0
22185,0,427,0,677
22186,0,9807,4713,9470
22187,420,0,6166,3941
22188,0,2334,3306,1411
22189,4780,6774,0,7111
22190,0,0,824,4715
22191,2975,6642,0,5066
22192,4409,0,0,2922
22193,0,3215,9814,1422
22194,2761,1290,5253,2163
22195,0,3744,6701,0
22196,6528,2550,0,3549
22197,5125,4238,6673,8815
22198,9406,3038,1934,2932
22199,0,0,0,10138
22200,8079,7569,1725,0
22201,0,1482,4738,1070
22202,0,0,4123,6422
22203,4826,6141,0,473
22204,13773,4189,6330,0
22205,4896,2613,566,702
22206,5905,0,0,0
22207,4626,7969,9439,2243
22208,5737,2627,6393,2492
22209,5623,2667,0,6724
22210,5833,5418,2298,6000
22211,0,6767,4470,15491
22212,6743,1142,2073,4705
22213,591,585,2493,4414
22214,10076,0,7520,7638
22215,0,6919,5960,6142
22216,197,557,8553,4031
22217,5717,0,0,0
22218,8626,2733,2128,1155
22219,317,2820,2493,1629
22220,9355,9572,1195,0
22221,0,4591,4179,4360
22222,3632,0,548,7509
22223,3508,3127,0,1745
22224,575,2865,0,1521
22225,10202,0,10902,2425
22226,4656,3721,5099,4357
22227,0,3857,9312,0
22228,0,4927,4997,0
22229,2880,2624,0,5014
22230,9253,2973,547,2119
22231,2988,0,3055,0
22232,0,8093,1997,429
22233,8230,2185,10859,9880
22234,799,0,3906,0
22235,3917,3569,1713,0
22236,0,0,7760,9903
22237,9650,4216,2204,0
22238,5459,0,2872,3129
22239,1705,814,5033,2208
22240,0,17825,1611,0
22241,9073,2915,5019,3016
22243,6561,5094,0,1948
22244,5294,0,7886,2246
22245,0,2725,10184,13225
22246,5075,0,7657,4064
22247,6190,0,0,1729
22248,1720,12538,3401,1376
22249,0,4068,4028,5635
22250,11732,0,10568,2781
22251,3812,0,0,0
22252,0,4396,2583,1706
22253,0,371,3471,4328
22254,0,5307,216,0
22255,0,2560,2340,0
22256,4716,0,3237,3173
22257,3804,1568,2708,8589
22258,5496,2736,2667,4848
22259,10502,10970,0,0
22260,0,3985,0,3780
22261,1402,2920,12976,11264
22262,0,9229,0,2024
22263,7978,4585,887,8182
22264,0,3180,0,0
22265,14485,6012,1034,0
22266,2996,0,0,10218
22267,0,0,4904,2874
22268,3171,7846,2230,1227
22269,0,6533,0,0
22270,2119,5248,4491,8513
22271,5919,4878,1497,0
22272,0,2510,8417,6188
22273,3390,1357,1714,2487
22274,0,4442,6339,2416
22275,0,17610,8461,7658
22276,4230,0,3553,2737
22277,5207,6990,3090,4846
22278,5440,5329,7837,5775
22279,0,0,2745,1670
22280,4975,0,0,0
22281,3469,3735,8266,0
22282,2721,2283,0,3024
22283,0,6047,0,3095
22284,4285,0,0,3764
22285,5676,6847,3334,0
22286,2579,4818,830,2328
22287,0,0,1631,2795
22288,7050,0,2714,6078
22289,8206,2525,9111,8668
22290,8948,3924,5231,1878
22291,0,4818,0,1467
22292,5735,0,4768,7811
22293,4183,3279,0,11161
22294,1447,10568,326,5045
22295,4061,356,0,3021
22296,4769,0,0,10843
22297,5079,0,2478,2348
22298,0,7826,3699,0
22299,904,531,4345,782
22300,0,8696,0,5048
22301,3968,15119,0,2873
22302,4769,1936,8183,4184
22303,4281,8467,940,0
22304,1176,7624,3806,5154
22305,1987,6378,2681,7020
22306,9008,4473,8243,0
22307,4790,7096,1229,3309
22308,2904,10535,0,13138
22309,3137,10624,6023,4812
22310,1456,0,3078,11993
22311,0,0,13784,8599
22312,5188,7366,0,11554
22313,1993,9366,5197,0
22314,4898,0,4895,8113
22315,5037,8217,0,0
22316,2718,0,0,2734
22317,7181,0,0,6658
22318,1850,6182,4545,4706
22319,7462,0,6988,0
22320,9247,7647,5250,2091
22321,4188,4855,4404,0
22322,0,0,13449,0
22323,4646,0,3883,4351
22324,3945,0,0,3679
22325,0,4222,8215,4285
22326,0,2628,2724,3869
22327,0,8109,3352,0
22328,3465,2018,0,8293
22329,3972,11350,6613,0
22330,2381,0,4248,3177
22331,0,7468,7841,0
22332,0,8462,0,0
22333,4035,3669,0,0
22334,5561,2842,5451,9037
22335,9576,0,919,0
22336,5090,4081,13352,2282
22337,0,5980,0,11773
22338,2655,4220,4814,10548
22339,3745,3508,4507,3823
22340,8667,7688,0,4676
22341,983,2150,4798,10903
22342,6216,0,4243,0
22343,0,3989,0,3668
22344,0,4797,7760,3268
22345,661,11863,0,0
22346,4640,0,10992,0
